"","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"DEC_Batch1.007","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-9","mc23-9","mc22-10","mc21-10","mc20-9","mc19-9","mc18-9","mc17-9","mc16-8","mc15-7","mc14-5","mc13-3","mc12-1","mc11-9","mc10-9","mc9-6","mc8-1","mc7-39","mc6-44","mc5-55","mc4-70","mc3-87","mc2-124"
"DEC_Batch1.009","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-13","mc23-13","mc22-14","mc21-15","mc20-15","mc19-15","mc18-16","mc17-17","mc16-18","mc15-19","mc14-21","mc13-22","mc12-24","mc11-26","mc10-26","mc9-29","mc8-34","mc7-40","mc6-45","mc5-56","mc4-71","mc3-88","mc2-125"
"DEC_Batch1.010","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-19","mc13-20","mc12-22","mc11-24","mc10-24","mc9-26","mc8-29","mc7-30","mc6-31","mc5-26","mc4-15","mc3-11","mc2-14"
"DEC_Batch1.011","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-32","mc2-50"
"DEC_Batch1.012","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-22","mc6-17","mc5-5","mc4-26","mc3-2","mc2-56"
"DEC_Batch1.013","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-30","mc7-34","mc6-39","mc5-47","mc4-50","mc3-52","mc2-8"
"DEC_Batch1.014","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-9","mc29-9","mc28-9","mc27-8","mc26-8","mc25-8","mc24-7","mc23-7","mc22-7","mc21-7","mc20-6","mc19-6","mc18-6","mc17-6","mc16-5","mc15-4","mc14-2","mc13-23","mc12-25","mc11-27","mc10-27","mc9-30","mc8-35","mc7-41","mc6-46","mc5-57","mc4-72","mc3-89","mc2-126"
"DEC_Batch1.015","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-44"
"DEC_Batch1.016","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-37","mc3-25","mc2-83"
"DEC_Batch1.017","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-74","mc2-82"
"DEC_Batch1.019","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-11","mc13-10","mc12-9","mc11-6","mc10-6","mc9-3","mc8-26","mc7-27","mc6-28","mc5-22","mc4-5","mc3-31","mc2-39"
"DEC_Batch1.020","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-22","mc6-17","mc5-5","mc4-26","mc3-2","mc2-56"
"DEC_Batch1.021","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-28","mc9-31","mc8-36","mc7-42","mc6-47","mc5-58","mc4-73","mc3-90","mc2-127"
"DEC_Batch1.022","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-1","mc9-25","mc8-28","mc7-29","mc6-30","mc5-25","mc4-14","mc3-91","mc2-128"
"DEC_Batch1.023","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-30","mc7-34","mc6-39","mc5-47","mc4-50","mc3-52","mc2-8"
"DEC_Batch1.024","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-11","mc3-58","mc2-19"
"DEC_Batch1.025","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-32","mc6-37","mc5-36","mc4-30","mc3-12","mc2-73"
"DEC_Batch1.026","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-44"
"DEC_Batch1.027","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-9","mc7-3","mc6-15","mc5-3","mc4-6","mc3-92","mc2-129"
"DEC_Batch1.028","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-22","mc6-17","mc5-5","mc4-62","mc3-73","mc2-75"
"DEC_Batch1.029","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-30","mc7-34","mc6-39","mc5-47","mc4-50","mc3-52","mc2-8"
"DEC_Batch1.030","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-14","mc16-15","mc15-14","mc14-13","mc13-12","mc12-11","mc11-8","mc10-8","mc9-5","mc8-24","mc7-25","mc6-24","mc5-15","mc4-13","mc3-44","mc2-130"
"DEC_Batch1.031","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-11","mc13-10","mc12-9","mc11-6","mc10-6","mc9-3","mc8-11","mc7-5","mc6-18","mc5-6","mc4-17","mc3-93","mc2-131"
"DEC_Batch1.032","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-9","mc23-9","mc22-10","mc21-10","mc20-9","mc19-9","mc18-9","mc17-9","mc16-8","mc15-7","mc14-5","mc13-3","mc12-1","mc11-9","mc10-9","mc9-6","mc8-1","mc7-16","mc6-9","mc5-59","mc4-74","mc3-94","mc2-132"
"DEC_Batch1.033","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-9","mc29-9","mc28-9","mc27-8","mc26-8","mc25-8","mc24-7","mc23-7","mc22-7","mc21-7","mc20-6","mc19-6","mc18-6","mc17-6","mc16-5","mc15-4","mc14-2","mc13-16","mc12-16","mc11-15","mc10-15","mc9-12","mc8-7","mc7-1","mc6-48","mc5-60","mc4-75","mc3-95","mc2-133"
"DEC_Batch1.034","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-32","mc2-134"
"DEC_Batch1.035","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-34","mc4-28","mc3-6","mc2-24"
"DEC_Batch1.036","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-46","mc4-49","mc3-49","mc2-4"
"DEC_Batch1.037","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-34","mc4-28","mc3-6","mc2-24"
"DEC_Batch1.038","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-18","mc16-19","mc15-20","mc14-22","mc13-24","mc12-26","mc11-28","mc10-29","mc9-32","mc8-37","mc7-43","mc6-49","mc5-61","mc4-76","mc3-96","mc2-135"
"DEC_Batch1.039","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-19","mc13-20","mc12-22","mc11-24","mc10-24","mc9-26","mc8-29","mc7-30","mc6-31","mc5-26","mc4-15","mc3-11","mc2-136"
"DEC_Batch1.040","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-11","mc3-3","mc2-137"
"DEC_Batch1.041","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-9","mc23-9","mc22-10","mc21-10","mc20-9","mc19-9","mc18-9","mc17-9","mc16-8","mc15-7","mc14-5","mc13-3","mc12-1","mc11-9","mc10-9","mc9-6","mc8-1","mc7-16","mc6-9","mc5-31","mc4-24","mc3-97","mc2-138"
"DEC_Batch1.042","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-16","mc19-16","mc18-17","mc17-19","mc16-20","mc15-21","mc14-23","mc13-25","mc12-27","mc11-29","mc10-30","mc9-33","mc8-38","mc7-44","mc6-50","mc5-62","mc4-77","mc3-98","mc2-139"
"DEC_Batch1.043","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-9","mc7-3","mc6-15","mc5-3","mc4-6","mc3-10","mc2-140"
"DEC_Batch1.044","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-1","mc2-141"
"DEC_Batch1.046","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-32","mc2-50"
"DEC_Batch1.047","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-11","mc13-10","mc12-9","mc11-6","mc10-6","mc9-3","mc8-26","mc7-27","mc6-28","mc5-22","mc4-5","mc3-99","mc2-142"
"DEC_Batch1.048","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-20","mc8-21","mc7-19","mc6-13","mc5-1","mc4-8","mc3-100","mc2-143"
"DEC_Batch1.049","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-74","mc2-82"
"DEC_Batch1.050","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-28","mc2-30"
"DEC_Batch1.051","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-9","mc40-9","mc39-9","mc38-9","mc37-9","mc36-9","mc35-9","mc34-9","mc33-10","mc32-10","mc31-10","mc30-11","mc29-11","mc28-11","mc27-12","mc26-12","mc25-13","mc24-14","mc23-14","mc22-15","mc21-16","mc20-17","mc19-17","mc18-18","mc17-20","mc16-21","mc15-22","mc14-24","mc13-26","mc12-28","mc11-30","mc10-31","mc9-34","mc8-39","mc7-45","mc6-51","mc5-63","mc4-78","mc3-101","mc2-144"
"DEC_Batch1.052","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-37","mc3-25","mc2-145"
"DEC_Batch1.053","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-70","mc2-61"
"DEC_Batch1.054","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-43","mc4-44","mc3-41","mc2-53"
