"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"W2050988","mc100-20","mc99-21","mc98-21","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-21","mc91-22","mc90-22","mc89-22","mc88-22","mc87-22","mc86-22","mc85-21","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-22","mc76-22","mc75-22","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-21","mc67-21","mc66-20","mc65-20","mc64-19","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-18","mc57-18","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-15","mc50-14","mc49-14","mc48-13","mc47-12","mc46-11","mc45-10","mc44-9","mc43-7","mc42-7","mc41-6","mc40-4","mc39-3","mc38-1","mc37-41","mc36-39","mc35-38","mc34-36","mc33-35","mc32-33","mc31-31","mc30-30","mc29-27","mc28-26","mc27-25","mc26-22","mc25-19","mc24-17","mc23-12","mc22-9","mc21-3","mc20-24","mc19-18","mc18-12","mc17-4","mc16-60","mc15-57","mc14-50","mc13-41","mc12-25","mc11-9","mc10-184","mc9-187","mc8-184","mc7-176","mc6-156","mc5-99","mc4-245","mc3-104","mc2-232"
"W2050992","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-26","mc87-26","mc86-26","mc85-27","mc84-27","mc83-27","mc82-28","mc81-28","mc80-28","mc79-28","mc78-28","mc77-29","mc76-29","mc75-29","mc74-30","mc73-30","mc72-31","mc71-31","mc70-31","mc69-31","mc68-31","mc67-31","mc66-30","mc65-30","mc64-29","mc63-29","mc62-29","mc61-30","mc60-31","mc59-31","mc58-31","mc57-31","mc56-31","mc55-31","mc54-31","mc53-31","mc52-32","mc51-31","mc50-31","mc49-32","mc48-31","mc47-30","mc46-30","mc45-30","mc44-29","mc43-28","mc42-28","mc41-28","mc40-27","mc39-26","mc38-26","mc37-24","mc36-22","mc35-21","mc34-18","mc33-16","mc32-14","mc31-12","mc30-9","mc29-6","mc28-4","mc27-1","mc26-70","mc25-70","mc24-70","mc23-68","mc22-67","mc21-67","mc20-65","mc19-60","mc18-56","mc17-54","mc16-48","mc15-44","mc14-36","mc13-24","mc12-8","mc11-24","mc10-2","mc9-83","mc8-56","mc7-14","mc6-230","mc5-199","mc4-123","mc3-320","mc2-24"
"W2050996","mc100-1","mc99-15","mc98-15","mc97-15","mc96-15","mc95-14","mc94-14","mc93-14","mc92-14","mc91-14","mc90-14","mc89-14","mc88-14","mc87-14","mc86-14","mc85-13","mc84-13","mc83-13","mc82-12","mc81-12","mc80-12","mc79-12","mc78-12","mc77-11","mc76-11","mc75-11","mc74-10","mc73-10","mc72-9","mc71-9","mc70-8","mc69-8","mc68-7","mc67-7","mc66-6","mc65-6","mc64-5","mc63-4","mc62-4","mc61-3","mc60-2","mc59-2","mc58-1","mc57-12","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-8","mc48-7","mc47-6","mc46-5","mc45-4","mc44-3","mc43-1","mc42-6","mc41-5","mc40-3","mc39-2","mc38-21","mc37-19","mc36-17","mc35-16","mc34-13","mc33-11","mc32-9","mc31-7","mc30-4","mc29-1","mc28-3","mc27-66","mc26-66","mc25-66","mc24-66","mc23-64","mc22-62","mc21-61","mc20-58","mc19-53","mc18-49","mc17-46","mc16-39","mc15-35","mc14-26","mc13-13","mc12-166","mc11-178","mc10-183","mc9-186","mc8-183","mc7-175","mc6-155","mc5-97","mc4-1","mc3-94","mc2-63"
"W2051004","mc100-20","mc99-21","mc98-21","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-21","mc91-22","mc90-22","mc89-22","mc88-22","mc87-22","mc86-22","mc85-21","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-22","mc76-22","mc75-22","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-21","mc67-21","mc66-20","mc65-20","mc64-19","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-18","mc57-18","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-15","mc50-14","mc49-14","mc48-13","mc47-12","mc46-11","mc45-10","mc44-9","mc43-7","mc42-7","mc41-6","mc40-4","mc39-3","mc38-1","mc37-41","mc36-39","mc35-38","mc34-36","mc33-35","mc32-33","mc31-31","mc30-30","mc29-27","mc28-26","mc27-25","mc26-22","mc25-19","mc24-17","mc23-12","mc22-9","mc21-3","mc20-24","mc19-18","mc18-12","mc17-4","mc16-111","mc15-114","mc14-115","mc13-116","mc12-112","mc11-110","mc10-100","mc9-87","mc8-60","mc7-19","mc6-220","mc5-183","mc4-100","mc3-178","mc2-1049"
"W2051005","mc100-13","mc99-13","mc98-13","mc97-13","mc96-13","mc95-12","mc94-12","mc93-12","mc92-12","mc91-11","mc90-11","mc89-11","mc88-11","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-9","mc79-8","mc78-8","mc77-7","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-5","mc70-4","mc69-4","mc68-3","mc67-3","mc66-2","mc65-2","mc64-1","mc63-37","mc62-37","mc61-38","mc60-39","mc59-39","mc58-40","mc57-41","mc56-41","mc55-42","mc54-42","mc53-43","mc52-44","mc51-45","mc50-46","mc49-47","mc48-47","mc47-48","mc46-48","mc45-49","mc44-50","mc43-52","mc42-52","mc41-53","mc40-54","mc39-54","mc38-54","mc37-56","mc36-56","mc35-57","mc34-58","mc33-59","mc32-59","mc31-60","mc30-60","mc29-61","mc28-61","mc27-61","mc26-61","mc25-61","mc24-61","mc23-59","mc22-57","mc21-54","mc20-51","mc19-46","mc18-42","mc17-38","mc16-30","mc15-25","mc14-14","mc13-1","mc12-90","mc11-83","mc10-68","mc9-46","mc8-16","mc7-39","mc6-160","mc5-104","mc4-264","mc3-135","mc2-352"
"W2051006","mc100-23","mc99-24","mc98-24","mc97-24","mc96-24","mc95-24","mc94-24","mc93-24","mc92-24","mc91-25","mc90-25","mc89-25","mc88-25","mc87-25","mc86-25","mc85-26","mc84-26","mc83-26","mc82-27","mc81-27","mc80-27","mc79-27","mc78-27","mc77-28","mc76-28","mc75-28","mc74-29","mc73-29","mc72-29","mc71-29","mc70-29","mc69-29","mc68-28","mc67-28","mc66-27","mc65-27","mc64-26","mc63-26","mc62-26","mc61-27","mc60-28","mc59-28","mc58-27","mc57-27","mc56-27","mc55-27","mc54-27","mc53-26","mc52-26","mc51-25","mc50-24","mc49-24","mc48-23","mc47-22","mc46-21","mc45-21","mc44-20","mc43-18","mc42-18","mc41-17","mc40-16","mc39-15","mc38-14","mc37-12","mc36-10","mc35-9","mc34-6","mc33-4","mc32-2","mc31-57","mc30-57","mc29-58","mc28-58","mc27-58","mc26-58","mc25-56","mc24-56","mc23-54","mc22-52","mc21-48","mc20-44","mc19-39","mc18-34","mc17-29","mc16-21","mc15-13","mc14-1","mc13-111","mc12-105","mc11-100","mc10-88","mc9-73","mc8-45","mc7-2","mc6-196","mc5-151","mc4-50","mc3-56","mc2-467"
"W2051007","mc100-1","mc99-15","mc98-15","mc97-15","mc96-15","mc95-14","mc94-14","mc93-14","mc92-14","mc91-14","mc90-14","mc89-14","mc88-14","mc87-14","mc86-14","mc85-13","mc84-13","mc83-13","mc82-12","mc81-12","mc80-12","mc79-12","mc78-12","mc77-11","mc76-11","mc75-11","mc74-10","mc73-10","mc72-9","mc71-9","mc70-8","mc69-8","mc68-7","mc67-7","mc66-6","mc65-6","mc64-5","mc63-4","mc62-4","mc61-3","mc60-2","mc59-2","mc58-1","mc57-40","mc56-40","mc55-41","mc54-41","mc53-42","mc52-43","mc51-43","mc50-43","mc49-44","mc48-43","mc47-44","mc46-44","mc45-44","mc44-44","mc43-45","mc42-45","mc41-46","mc40-46","mc39-45","mc38-45","mc37-45","mc36-44","mc35-44","mc34-42","mc33-41","mc32-41","mc31-39","mc30-38","mc29-35","mc28-34","mc27-33","mc26-31","mc25-29","mc24-28","mc23-23","mc22-20","mc21-14","mc20-8","mc19-2","mc18-126","mc17-132","mc16-138","mc15-143","mc14-151","mc13-159","mc12-164","mc11-176","mc10-181","mc9-184","mc8-181","mc7-173","mc6-153","mc5-94","mc4-194","mc3-24","mc2-292"
"W2051011","mc100-17","mc99-18","mc98-18","mc97-18","mc96-18","mc95-17","mc94-17","mc93-17","mc92-17","mc91-18","mc90-18","mc89-18","mc88-18","mc87-18","mc86-18","mc85-17","mc84-17","mc83-17","mc82-17","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-15","mc69-15","mc68-14","mc67-14","mc66-13","mc65-13","mc64-12","mc63-12","mc62-12","mc61-12","mc60-11","mc59-11","mc58-10","mc57-9","mc56-9","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-36","mc46-36","mc45-36","mc44-36","mc43-36","mc42-36","mc41-36","mc40-36","mc39-35","mc38-35","mc37-33","mc36-31","mc35-30","mc34-27","mc33-25","mc32-23","mc31-21","mc30-18","mc29-15","mc28-13","mc27-10","mc26-6","mc25-3","mc24-19","mc23-14","mc22-11","mc21-5","mc20-49","mc19-44","mc18-40","mc17-36","mc16-28","mc15-22","mc14-11","mc13-42","mc12-27","mc11-11","mc10-32","mc9-6","mc8-99","mc7-70","mc6-17","mc5-96","mc4-375","mc3-378","mc2-164"
"W2051012","mc100-18","mc99-19","mc98-19","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-19","mc91-20","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-19","mc81-19","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-17","mc67-17","mc66-16","mc65-16","mc64-15","mc63-15","mc62-15","mc61-15","mc60-15","mc59-15","mc58-14","mc57-14","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-10","mc48-9","mc47-8","mc46-7","mc45-6","mc44-5","mc43-3","mc42-2","mc41-1","mc40-6","mc39-5","mc38-3","mc37-1","mc36-59","mc35-60","mc34-62","mc33-63","mc32-63","mc31-64","mc30-64","mc29-66","mc28-67","mc27-69","mc26-69","mc25-69","mc24-69","mc23-67","mc22-66","mc21-66","mc20-64","mc19-59","mc18-55","mc17-53","mc16-47","mc15-43","mc14-35","mc13-23","mc12-7","mc11-149","mc10-146","mc9-142","mc8-122","mc7-96","mc6-50","mc5-214","mc4-156","mc3-251","mc2-6"
"W2051015","mc100-18","mc99-19","mc98-19","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-19","mc91-20","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-19","mc81-19","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-17","mc67-17","mc66-16","mc65-16","mc64-15","mc63-15","mc62-15","mc61-15","mc60-15","mc59-15","mc58-14","mc57-14","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-10","mc48-9","mc47-8","mc46-7","mc45-6","mc44-5","mc43-3","mc42-2","mc41-1","mc40-6","mc39-5","mc38-3","mc37-1","mc36-42","mc35-42","mc34-40","mc33-39","mc32-39","mc31-37","mc30-36","mc29-33","mc28-32","mc27-31","mc26-29","mc25-27","mc24-26","mc23-21","mc22-18","mc21-12","mc20-6","mc19-101","mc18-101","mc17-104","mc16-105","mc15-108","mc14-108","mc13-107","mc12-101","mc11-94","mc10-81","mc9-65","mc8-35","mc7-232","mc6-244","mc5-228","mc4-185","mc3-10","mc2-493"
"W2051017","mc100-18","mc99-19","mc98-19","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-19","mc91-20","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-19","mc81-19","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-17","mc67-17","mc66-16","mc65-16","mc64-15","mc63-15","mc62-15","mc61-15","mc60-15","mc59-15","mc58-14","mc57-14","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-10","mc48-9","mc47-8","mc46-7","mc45-6","mc44-5","mc43-3","mc42-2","mc41-1","mc40-6","mc39-5","mc38-3","mc37-1","mc36-42","mc35-42","mc34-40","mc33-39","mc32-39","mc31-37","mc30-36","mc29-33","mc28-32","mc27-31","mc26-29","mc25-27","mc24-26","mc23-21","mc22-18","mc21-12","mc20-6","mc19-107","mc18-108","mc17-111","mc16-114","mc15-117","mc14-119","mc13-121","mc12-117","mc11-116","mc10-108","mc9-97","mc8-70","mc7-32","mc6-85","mc5-16","mc4-125","mc3-76","mc2-260"
"W2051018","mc100-13","mc99-13","mc98-13","mc97-13","mc96-13","mc95-12","mc94-12","mc93-12","mc92-12","mc91-11","mc90-11","mc89-11","mc88-11","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-9","mc79-8","mc78-8","mc77-7","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-5","mc70-4","mc69-4","mc68-3","mc67-3","mc66-2","mc65-2","mc64-1","mc63-37","mc62-37","mc61-38","mc60-39","mc59-39","mc58-40","mc57-41","mc56-41","mc55-42","mc54-42","mc53-43","mc52-44","mc51-45","mc50-46","mc49-47","mc48-47","mc47-48","mc46-48","mc45-49","mc44-50","mc43-52","mc42-52","mc41-53","mc40-54","mc39-54","mc38-54","mc37-56","mc36-56","mc35-57","mc34-58","mc33-59","mc32-59","mc31-60","mc30-60","mc29-61","mc28-61","mc27-61","mc26-61","mc25-61","mc24-61","mc23-59","mc22-57","mc21-54","mc20-51","mc19-46","mc18-42","mc17-38","mc16-30","mc15-25","mc14-14","mc13-1","mc12-90","mc11-83","mc10-68","mc9-46","mc8-16","mc7-39","mc6-160","mc5-104","mc4-137","mc3-195","mc2-407"
"W2051019","mc100-21","mc99-22","mc98-22","mc97-22","mc96-22","mc95-22","mc94-22","mc93-22","mc92-22","mc91-23","mc90-23","mc89-23","mc88-23","mc87-23","mc86-23","mc85-23","mc84-23","mc83-23","mc82-24","mc81-24","mc80-24","mc79-24","mc78-24","mc77-25","mc76-25","mc75-25","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-24","mc67-24","mc66-23","mc65-23","mc64-22","mc63-22","mc62-22","mc61-22","mc60-22","mc59-22","mc58-21","mc57-21","mc56-21","mc55-21","mc54-20","mc53-19","mc52-19","mc51-18","mc50-17","mc49-17","mc48-16","mc47-15","mc46-14","mc45-13","mc44-12","mc43-10","mc42-10","mc41-9","mc40-8","mc39-7","mc38-6","mc37-4","mc36-2","mc35-1","mc34-52","mc33-52","mc32-52","mc31-50","mc30-50","mc29-48","mc28-47","mc27-46","mc26-45","mc25-43","mc24-42","mc23-37","mc22-34","mc21-29","mc20-23","mc19-17","mc18-11","mc17-3","mc16-50","mc15-46","mc14-38","mc13-26","mc12-10","mc11-98","mc10-86","mc9-71","mc8-42","mc7-224","mc6-229","mc5-198","mc4-121","mc3-85","mc2-431"
"W2051021","mc100-18","mc99-19","mc98-19","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-19","mc91-20","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-19","mc81-19","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-17","mc67-17","mc66-16","mc65-16","mc64-15","mc63-15","mc62-15","mc61-15","mc60-15","mc59-15","mc58-14","mc57-14","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-10","mc48-9","mc47-8","mc46-7","mc45-6","mc44-5","mc43-3","mc42-2","mc41-1","mc40-6","mc39-5","mc38-3","mc37-1","mc36-59","mc35-60","mc34-62","mc33-63","mc32-63","mc31-64","mc30-64","mc29-66","mc28-67","mc27-69","mc26-69","mc25-69","mc24-69","mc23-67","mc22-66","mc21-66","mc20-64","mc19-59","mc18-55","mc17-53","mc16-47","mc15-43","mc14-35","mc13-23","mc12-7","mc11-149","mc10-146","mc9-142","mc8-122","mc7-96","mc6-50","mc5-214","mc4-156","mc3-251","mc2-6"
"W2051023","mc100-1","mc99-4","mc98-4","mc97-4","mc96-4","mc95-3","mc94-3","mc93-3","mc92-3","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-24","mc84-24","mc83-24","mc82-25","mc81-25","mc80-25","mc79-25","mc78-25","mc77-26","mc76-26","mc75-26","mc74-27","mc73-27","mc72-26","mc71-26","mc70-26","mc69-26","mc68-25","mc67-25","mc66-24","mc65-24","mc64-23","mc63-23","mc62-23","mc61-24","mc60-24","mc59-24","mc58-23","mc57-23","mc56-23","mc55-23","mc54-22","mc53-21","mc52-21","mc51-20","mc50-19","mc49-19","mc48-18","mc47-17","mc46-16","mc45-15","mc44-14","mc43-12","mc42-12","mc41-11","mc40-10","mc39-9","mc38-8","mc37-6","mc36-4","mc35-3","mc34-61","mc33-62","mc32-62","mc31-63","mc30-63","mc29-65","mc28-66","mc27-68","mc26-68","mc25-68","mc24-68","mc23-66","mc22-65","mc21-65","mc20-63","mc19-58","mc18-54","mc17-52","mc16-46","mc15-42","mc14-34","mc13-22","mc12-6","mc11-155","mc10-154","mc9-150","mc8-131","mc7-107","mc6-64","mc5-449","mc4-558","mc3-735","mc2-1050"
"W2051027","mc100-18","mc99-19","mc98-19","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-19","mc91-20","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-19","mc81-19","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-17","mc67-17","mc66-16","mc65-16","mc64-15","mc63-15","mc62-15","mc61-15","mc60-15","mc59-15","mc58-14","mc57-14","mc56-14","mc55-14","mc54-13","mc53-12","mc52-12","mc51-11","mc50-10","mc49-10","mc48-9","mc47-8","mc46-7","mc45-6","mc44-5","mc43-3","mc42-2","mc41-1","mc40-6","mc39-5","mc38-3","mc37-1","mc36-59","mc35-60","mc34-62","mc33-63","mc32-63","mc31-64","mc30-64","mc29-66","mc28-67","mc27-69","mc26-69","mc25-69","mc24-69","mc23-67","mc22-66","mc21-66","mc20-64","mc19-59","mc18-55","mc17-53","mc16-47","mc15-43","mc14-35","mc13-23","mc12-7","mc11-45","mc10-24","mc9-102","mc8-76","mc7-38","mc6-176","mc5-127","mc4-15","mc3-172","mc2-210"
"W2051028","mc100-7","mc99-7","mc98-7","mc97-7","mc96-7","mc95-6","mc94-6","mc93-6","mc92-6","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-2","mc79-1","mc78-1","mc77-13","mc76-13","mc75-13","mc74-13","mc73-13","mc72-12","mc71-12","mc70-11","mc69-11","mc68-10","mc67-10","mc66-9","mc65-9","mc64-8","mc63-7","mc62-7","mc61-6","mc60-5","mc59-5","mc58-4","mc57-3","mc56-3","mc55-2","mc54-1","mc53-33","mc52-34","mc51-33","mc50-33","mc49-34","mc48-33","mc47-32","mc46-32","mc45-32","mc44-31","mc43-30","mc42-30","mc41-30","mc40-29","mc39-28","mc38-28","mc37-26","mc36-24","mc35-23","mc34-20","mc33-18","mc32-16","mc31-14","mc30-11","mc29-8","mc28-6","mc27-3","mc26-79","mc25-79","mc24-79","mc23-80","mc22-80","mc21-81","mc20-84","mc19-80","mc18-78","mc17-79","mc16-80","mc15-79","mc14-75","mc13-67","mc12-52","mc11-39","mc10-18","mc9-50","mc8-20","mc7-133","mc6-99","mc5-32","mc4-35","mc3-113","mc2-560"
"W2051034","mc100-20","mc99-21","mc98-21","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-21","mc91-22","mc90-22","mc89-22","mc88-22","mc87-22","mc86-22","mc85-21","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-22","mc76-22","mc75-22","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-21","mc67-21","mc66-20","mc65-20","mc64-19","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-18","mc57-18","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-15","mc50-14","mc49-14","mc48-13","mc47-12","mc46-11","mc45-10","mc44-9","mc43-7","mc42-7","mc41-6","mc40-4","mc39-3","mc38-1","mc37-41","mc36-39","mc35-38","mc34-36","mc33-35","mc32-33","mc31-31","mc30-30","mc29-27","mc28-26","mc27-25","mc26-22","mc25-19","mc24-17","mc23-12","mc22-9","mc21-3","mc20-24","mc19-18","mc18-12","mc17-4","mc16-111","mc15-114","mc14-115","mc13-116","mc12-112","mc11-110","mc10-100","mc9-87","mc8-60","mc7-19","mc6-220","mc5-183","mc4-100","mc3-198","mc2-131"
"W2051037","mc100-21","mc99-22","mc98-22","mc97-22","mc96-22","mc95-22","mc94-22","mc93-22","mc92-22","mc91-23","mc90-23","mc89-23","mc88-23","mc87-23","mc86-23","mc85-23","mc84-23","mc83-23","mc82-24","mc81-24","mc80-24","mc79-24","mc78-24","mc77-25","mc76-25","mc75-25","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-24","mc67-24","mc66-23","mc65-23","mc64-22","mc63-22","mc62-22","mc61-22","mc60-22","mc59-22","mc58-21","mc57-21","mc56-21","mc55-21","mc54-20","mc53-19","mc52-19","mc51-18","mc50-17","mc49-17","mc48-16","mc47-15","mc46-14","mc45-13","mc44-12","mc43-10","mc42-10","mc41-9","mc40-8","mc39-7","mc38-6","mc37-4","mc36-2","mc35-1","mc34-52","mc33-52","mc32-52","mc31-50","mc30-50","mc29-48","mc28-47","mc27-46","mc26-45","mc25-43","mc24-42","mc23-37","mc22-34","mc21-29","mc20-23","mc19-17","mc18-11","mc17-3","mc16-117","mc15-121","mc14-123","mc13-126","mc12-124","mc11-126","mc10-118","mc9-108","mc8-83","mc7-49","mc6-331","mc5-366","mc4-417","mc3-475","mc2-433"
"W2051038","mc100-20","mc99-21","mc98-21","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-21","mc91-22","mc90-22","mc89-22","mc88-22","mc87-22","mc86-22","mc85-21","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-22","mc76-22","mc75-22","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-21","mc67-21","mc66-20","mc65-20","mc64-19","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-18","mc57-18","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-15","mc50-14","mc49-14","mc48-13","mc47-12","mc46-11","mc45-10","mc44-9","mc43-7","mc42-7","mc41-6","mc40-4","mc39-3","mc38-1","mc37-41","mc36-39","mc35-38","mc34-36","mc33-35","mc32-33","mc31-31","mc30-30","mc29-27","mc28-26","mc27-25","mc26-22","mc25-19","mc24-17","mc23-12","mc22-9","mc21-3","mc20-24","mc19-18","mc18-12","mc17-4","mc16-111","mc15-114","mc14-115","mc13-116","mc12-112","mc11-110","mc10-100","mc9-87","mc8-60","mc7-19","mc6-123","mc5-59","mc4-220","mc3-62","mc2-208"
"W2051039","mc100-14","mc99-14","mc98-14","mc97-14","mc96-14","mc95-13","mc94-13","mc93-13","mc92-13","mc91-13","mc90-13","mc89-13","mc88-13","mc87-13","mc86-13","mc85-12","mc84-12","mc83-12","mc82-11","mc81-11","mc80-11","mc79-11","mc78-11","mc77-10","mc76-10","mc75-10","mc74-9","mc73-9","mc72-8","mc71-8","mc70-7","mc69-7","mc68-6","mc67-6","mc66-5","mc65-5","mc64-4","mc63-3","mc62-3","mc61-2","mc60-1","mc59-1","mc58-36","mc57-36","mc56-36","mc55-36","mc54-36","mc53-37","mc52-38","mc51-37","mc50-37","mc49-38","mc48-37","mc47-38","mc46-38","mc45-38","mc44-38","mc43-38","mc42-38","mc41-38","mc40-38","mc39-37","mc38-37","mc37-35","mc36-33","mc35-32","mc34-29","mc33-27","mc32-25","mc31-23","mc30-20","mc29-17","mc28-15","mc27-13","mc26-9","mc25-6","mc24-2","mc23-53","mc22-51","mc21-46","mc20-42","mc19-37","mc18-31","mc17-26","mc16-18","mc15-10","mc14-109","mc13-108","mc12-102","mc11-95","mc10-82","mc9-66","mc8-36","mc7-129","mc6-91","mc5-23","mc4-157","mc3-411","mc2-231"
"W2051040","mc100-3","mc99-2","mc98-2","mc97-2","mc96-2","mc95-1","mc94-1","mc93-1","mc92-1","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-15","mc84-15","mc83-15","mc82-15","mc81-15","mc80-15","mc79-15","mc78-15","mc77-15","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-14","mc70-13","mc69-13","mc68-12","mc67-12","mc66-11","mc65-11","mc64-10","mc63-10","mc62-10","mc61-9","mc60-8","mc59-8","mc58-7","mc57-6","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-27","mc49-28","mc48-27","mc47-26","mc46-25","mc45-25","mc44-24","mc43-22","mc42-22","mc41-22","mc40-21","mc39-20","mc38-19","mc37-17","mc36-15","mc35-14","mc34-11","mc33-9","mc32-7","mc31-5","mc30-2","mc29-45","mc28-44","mc27-43","mc26-42","mc25-40","mc24-39","mc23-34","mc22-31","mc21-26","mc20-20","mc19-14","mc18-8","mc17-130","mc16-136","mc15-141","mc14-148","mc13-156","mc12-161","mc11-171","mc10-175","mc9-177","mc8-169","mc7-157","mc6-134","mc5-73","mc4-114","mc3-469","mc2-405"
