"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"covid_558.1480","mc100-1","mc99-16","mc98-16","mc97-16","mc96-15","mc95-15","mc94-15","mc93-14","mc92-14","mc91-14","mc90-13","mc89-13","mc88-13","mc87-13","mc86-13","mc85-12","mc84-12","mc83-12","mc82-11","mc81-11","mc80-10","mc79-10","mc78-9","mc77-9","mc76-8","mc75-8","mc74-7","mc73-7","mc72-6","mc71-5","mc70-5","mc69-4","mc68-3","mc67-3","mc66-3","mc65-2","mc64-2","mc63-1","mc62-45","mc61-45","mc60-45","mc59-46","mc58-46","mc57-46","mc56-45","mc55-46","mc54-47","mc53-48","mc52-49","mc51-50","mc50-52","mc49-53","mc48-54","mc47-55","mc46-56","mc45-57","mc44-55","mc43-55","mc42-57","mc41-56","mc40-55","mc39-55","mc38-56","mc37-56","mc36-55","mc35-52","mc34-52","mc33-50","mc32-48","mc31-47","mc30-45","mc29-43","mc28-42","mc27-39","mc26-36","mc25-33","mc24-29","mc23-24","mc22-19","mc21-13","mc20-6","mc19-41","mc18-33","mc17-25","mc16-15","mc15-2","mc14-205","mc13-216","mc12-226","mc11-238","mc10-260","mc9-275","mc8-300","mc7-316","mc6-320","mc5-298","mc4-217","mc3-858","mc2-1222"
"covid_558.1488","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-119","mc12-111","mc11-100","mc10-76","mc9-50","mc8-10","mc7-98","mc6-32","mc5-257","mc4-160","mc3-479","mc2-226"
"covid_558.1489","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-182","mc12-186","mc11-188","mc10-186","mc9-182","mc8-172","mc7-140","mc6-82","mc5-380","mc4-354","mc3-220","mc2-553"
"covid_558.1491","mc100-7","mc99-6","mc98-6","mc97-6","mc96-5","mc95-5","mc94-5","mc93-4","mc92-4","mc91-4","mc90-3","mc89-3","mc88-3","mc87-2","mc86-2","mc85-1","mc84-1","mc83-1","mc82-28","mc81-28","mc80-27","mc79-27","mc78-27","mc77-27","mc76-27","mc75-27","mc74-27","mc73-27","mc72-26","mc71-26","mc70-26","mc69-27","mc68-28","mc67-28","mc66-28","mc65-28","mc64-28","mc63-29","mc62-29","mc61-29","mc60-29","mc59-28","mc58-28","mc57-27","mc56-26","mc55-26","mc54-26","mc53-26","mc52-27","mc51-27","mc50-25","mc49-24","mc48-24","mc47-24","mc46-23","mc45-22","mc44-20","mc43-19","mc42-18","mc41-16","mc40-14","mc39-12","mc38-10","mc37-8","mc36-6","mc35-3","mc34-1","mc33-82","mc32-84","mc31-85","mc30-87","mc29-89","mc28-91","mc27-93","mc26-97","mc25-98","mc24-100","mc23-103","mc22-104","mc21-103","mc20-103","mc19-104","mc18-103","mc17-103","mc16-98","mc15-95","mc14-86","mc13-77","mc12-63","mc11-47","mc10-20","mc9-129","mc8-101","mc7-54","mc6-159","mc5-75","mc4-79","mc3-398","mc2-25"
"covid_558.1493","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-78","mc29-80","mc28-81","mc27-79","mc26-81","mc25-82","mc24-83","mc23-83","mc22-84","mc21-83","mc20-78","mc19-77","mc18-73","mc17-69","mc16-60","mc15-51","mc14-40","mc13-26","mc12-7","mc11-172","mc10-167","mc9-159","mc8-140","mc7-97","mc6-31","mc5-288","mc4-205","mc3-171","mc2-608"
"covid_558.1498","mc100-12","mc99-11","mc98-11","mc97-11","mc96-10","mc95-10","mc94-10","mc93-9","mc92-9","mc91-9","mc90-8","mc89-8","mc88-8","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-4","mc79-4","mc78-3","mc77-3","mc76-2","mc75-2","mc74-1","mc73-1","mc72-39","mc71-39","mc70-39","mc69-40","mc68-41","mc67-41","mc66-42","mc65-42","mc64-42","mc63-43","mc62-43","mc61-43","mc60-43","mc59-44","mc58-44","mc57-44","mc56-43","mc55-43","mc54-44","mc53-45","mc52-46","mc51-47","mc50-48","mc49-49","mc48-50","mc47-51","mc46-51","mc45-51","mc44-49","mc43-49","mc42-49","mc41-48","mc40-47","mc39-47","mc38-48","mc37-48","mc36-47","mc35-44","mc34-44","mc33-42","mc32-40","mc31-37","mc30-34","mc29-32","mc28-29","mc27-26","mc26-23","mc25-19","mc24-14","mc23-9","mc22-3","mc21-139","mc20-144","mc19-151","mc18-159","mc17-166","mc16-173","mc15-181","mc14-181","mc13-185","mc12-191","mc11-194","mc10-194","mc9-191","mc8-184","mc7-155","mc6-100","mc5-3","mc4-81","mc3-566","mc2-466"
"covid_558.1500","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-2","mc49-1","mc48-16","mc47-16","mc46-14","mc45-13","mc44-11","mc43-10","mc42-9","mc41-7","mc40-5","mc39-3","mc38-1","mc37-73","mc36-75","mc35-77","mc34-79","mc33-80","mc32-82","mc31-82","mc30-83","mc29-85","mc28-86","mc27-88","mc26-92","mc25-93","mc24-95","mc23-96","mc22-97","mc21-96","mc20-94","mc19-95","mc18-92","mc17-91","mc16-85","mc15-80","mc14-70","mc13-60","mc12-44","mc11-25","mc10-162","mc9-154","mc8-132","mc7-88","mc6-21","mc5-280","mc4-193","mc3-859","mc2-1223"
"covid_558.1502","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-182","mc12-186","mc11-188","mc10-186","mc9-182","mc8-172","mc7-140","mc6-82","mc5-380","mc4-354","mc3-220","mc2-553"
"covid_558.1503","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-61","mc29-60","mc28-59","mc27-57","mc26-57","mc25-54","mc24-51","mc23-47","mc22-44","mc21-39","mc20-32","mc19-25","mc18-16","mc17-7","mc16-153","mc15-159","mc14-152","mc13-150","mc12-144","mc11-134","mc10-118","mc9-98","mc8-64","mc7-11","mc6-48","mc5-284","mc4-198","mc3-101","mc2-141"
"covid_558.1504","mc100-22","mc99-23","mc98-23","mc97-23","mc96-22","mc95-22","mc94-22","mc93-21","mc92-21","mc91-21","mc90-20","mc89-20","mc88-20","mc87-20","mc86-20","mc85-19","mc84-19","mc83-19","mc82-18","mc81-18","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-15","mc70-15","mc69-14","mc68-13","mc67-13","mc66-13","mc65-13","mc64-13","mc63-12","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-6","mc54-5","mc53-4","mc52-3","mc51-2","mc50-51","mc49-52","mc48-53","mc47-54","mc46-54","mc45-55","mc44-53","mc43-53","mc42-55","mc41-54","mc40-53","mc39-53","mc38-54","mc37-54","mc36-53","mc35-50","mc34-50","mc33-48","mc32-46","mc31-45","mc30-43","mc29-41","mc28-40","mc27-37","mc26-34","mc25-31","mc24-27","mc23-22","mc22-17","mc21-11","mc20-4","mc19-7","mc18-100","mc17-100","mc16-95","mc15-92","mc14-83","mc13-74","mc12-60","mc11-44","mc10-17","mc9-169","mc8-155","mc7-118","mc6-56","mc5-93","mc4-667","mc3-860","mc2-1224"
"covid_558.1506","mc100-21","mc99-22","mc98-22","mc97-22","mc96-21","mc95-21","mc94-21","mc93-20","mc92-20","mc91-20","mc90-19","mc89-19","mc88-19","mc87-19","mc86-19","mc85-18","mc84-18","mc83-18","mc82-17","mc81-17","mc80-16","mc79-16","mc78-16","mc77-16","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-13","mc70-13","mc69-12","mc68-11","mc67-11","mc66-11","mc65-11","mc64-11","mc63-10","mc62-9","mc61-8","mc60-8","mc59-7","mc58-7","mc57-6","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-18","mc50-16","mc49-15","mc48-14","mc47-14","mc46-12","mc45-11","mc44-9","mc43-8","mc42-6","mc41-4","mc40-2","mc39-43","mc38-44","mc37-44","mc36-42","mc35-39","mc34-39","mc33-37","mc32-35","mc31-32","mc30-29","mc29-27","mc28-24","mc27-20","mc26-17","mc25-12","mc24-7","mc23-1","mc22-32","mc21-27","mc20-20","mc19-13","mc18-4","mc17-97","mc16-91","mc15-88","mc14-79","mc13-70","mc12-55","mc11-38","mc10-11","mc9-11","mc8-62","mc7-9","mc6-77","mc5-369","mc4-336","mc3-182","mc2-479"
"covid_558.1512","mc100-21","mc99-22","mc98-22","mc97-22","mc96-21","mc95-21","mc94-21","mc93-20","mc92-20","mc91-20","mc90-19","mc89-19","mc88-19","mc87-19","mc86-19","mc85-18","mc84-18","mc83-18","mc82-17","mc81-17","mc80-16","mc79-16","mc78-16","mc77-16","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-13","mc70-13","mc69-12","mc68-11","mc67-11","mc66-11","mc65-11","mc64-11","mc63-10","mc62-9","mc61-8","mc60-8","mc59-7","mc58-7","mc57-6","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-18","mc50-16","mc49-15","mc48-14","mc47-14","mc46-12","mc45-11","mc44-9","mc43-8","mc42-6","mc41-4","mc40-2","mc39-43","mc38-44","mc37-44","mc36-42","mc35-39","mc34-39","mc33-37","mc32-35","mc31-32","mc30-29","mc29-27","mc28-24","mc27-20","mc26-17","mc25-12","mc24-7","mc23-1","mc22-32","mc21-27","mc20-20","mc19-13","mc18-4","mc17-16","mc16-5","mc15-169","mc14-165","mc13-165","mc12-164","mc11-160","mc10-149","mc9-135","mc8-107","mc7-61","mc6-417","mc5-458","mc4-511","mc3-539","mc2-370"
"covid_558.1513","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-119","mc12-111","mc11-100","mc10-76","mc9-50","mc8-10","mc7-98","mc6-32","mc5-257","mc4-160","mc3-192","mc2-469"
"covid_558.1517","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-119","mc12-111","mc11-100","mc10-76","mc9-50","mc8-10","mc7-98","mc6-32","mc5-257","mc4-160","mc3-479","mc2-226"
"covid_558.1518","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-33","mc49-33","mc48-34","mc47-34","mc46-33","mc45-32","mc44-30","mc43-30","mc42-29","mc41-27","mc40-26","mc39-25","mc38-24","mc37-23","mc36-21","mc35-18","mc34-16","mc33-13","mc32-10","mc31-7","mc30-4","mc29-1","mc28-34","mc27-31","mc26-28","mc25-25","mc24-20","mc23-15","mc22-9","mc21-3","mc20-82","mc19-81","mc18-77","mc17-74","mc16-65","mc15-57","mc14-46","mc13-32","mc12-15","mc11-99","mc10-75","mc9-48","mc8-7","mc7-46","mc6-293","mc5-258","mc4-161","mc3-515","mc2-315"
"covid_558.1522","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-78","mc29-80","mc28-81","mc27-79","mc26-81","mc25-82","mc24-83","mc23-83","mc22-84","mc21-83","mc20-78","mc19-77","mc18-73","mc17-69","mc16-60","mc15-51","mc14-40","mc13-26","mc12-7","mc11-172","mc10-167","mc9-159","mc8-140","mc7-97","mc6-31","mc5-288","mc4-205","mc3-277","mc2-592"
"covid_558.1525","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-61","mc29-60","mc28-59","mc27-57","mc26-57","mc25-54","mc24-51","mc23-47","mc22-44","mc21-39","mc20-32","mc19-25","mc18-16","mc17-7","mc16-45","mc15-35","mc14-24","mc13-7","mc12-183","mc11-184","mc10-180","mc9-175","mc8-161","mc7-126","mc6-66","mc5-217","mc4-100","mc3-72","mc2-170"
"covid_558.1532","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-61","mc29-60","mc28-59","mc27-57","mc26-57","mc25-54","mc24-51","mc23-47","mc22-44","mc21-39","mc20-32","mc19-25","mc18-16","mc17-7","mc16-153","mc15-159","mc14-152","mc13-150","mc12-144","mc11-134","mc10-118","mc9-98","mc8-64","mc7-11","mc6-48","mc5-284","mc4-198","mc3-101","mc2-85"
"covid_558.1537","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-34","mc75-34","mc74-35","mc73-35","mc72-35","mc71-35","mc70-35","mc69-36","mc68-37","mc67-37","mc66-38","mc65-38","mc64-38","mc63-39","mc62-39","mc61-39","mc60-39","mc59-39","mc58-39","mc57-39","mc56-38","mc55-38","mc54-38","mc53-39","mc52-40","mc51-40","mc50-41","mc49-41","mc48-42","mc47-42","mc46-41","mc45-40","mc44-38","mc43-38","mc42-37","mc41-35","mc40-34","mc39-33","mc38-33","mc37-33","mc36-31","mc35-28","mc34-27","mc33-24","mc32-22","mc31-19","mc30-16","mc29-13","mc28-10","mc27-6","mc26-3","mc25-69","mc24-69","mc23-67","mc22-66","mc21-64","mc20-59","mc19-56","mc18-50","mc17-42","mc16-32","mc15-21","mc14-8","mc13-119","mc12-111","mc11-100","mc10-76","mc9-50","mc8-10","mc7-110","mc6-47","mc5-317","mc4-242","mc3-32","mc2-144"
"covid_558.1540","mc100-12","mc99-11","mc98-11","mc97-11","mc96-10","mc95-10","mc94-10","mc93-9","mc92-9","mc91-9","mc90-8","mc89-8","mc88-8","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-4","mc79-4","mc78-3","mc77-3","mc76-2","mc75-2","mc74-1","mc73-1","mc72-30","mc71-30","mc70-30","mc69-31","mc68-32","mc67-32","mc66-33","mc65-33","mc64-33","mc63-34","mc62-34","mc61-34","mc60-34","mc59-34","mc58-34","mc57-33","mc56-32","mc55-32","mc54-32","mc53-32","mc52-33","mc51-33","mc50-34","mc49-34","mc48-35","mc47-35","mc46-34","mc45-33","mc44-31","mc43-31","mc42-30","mc41-28","mc40-27","mc39-26","mc38-25","mc37-24","mc36-22","mc35-19","mc34-17","mc33-14","mc32-11","mc31-8","mc30-5","mc29-2","mc28-107","mc27-110","mc26-114","mc25-116","mc24-121","mc23-127","mc22-133","mc21-135","mc20-139","mc19-144","mc18-150","mc17-154","mc16-158","mc15-165","mc14-159","mc13-158","mc12-155","mc11-146","mc10-133","mc9-115","mc8-83","mc7-33","mc6-243","mc5-186","mc4-51","mc3-268","mc2-1225"
"covid_558.1551","mc100-4","mc99-3","mc98-3","mc97-3","mc96-2","mc95-2","mc94-2","mc93-1","mc92-1","mc91-1","mc90-29","mc89-29","mc88-29","mc87-29","mc86-29","mc85-30","mc84-30","mc83-30","mc82-31","mc81-31","mc80-30","mc79-30","mc78-31","mc77-31","mc76-31","mc75-31","mc74-31","mc73-31","mc72-31","mc71-31","mc70-31","mc69-32","mc68-33","mc67-33","mc66-34","mc65-34","mc64-34","mc63-35","mc62-35","mc61-35","mc60-35","mc59-35","mc58-35","mc57-34","mc56-33","mc55-33","mc54-33","mc53-33","mc52-34","mc51-34","mc50-35","mc49-35","mc48-36","mc47-36","mc46-35","mc45-34","mc44-32","mc43-32","mc42-31","mc41-29","mc40-28","mc39-27","mc38-26","mc37-25","mc36-23","mc35-20","mc34-18","mc33-15","mc32-12","mc31-9","mc30-6","mc29-3","mc28-72","mc27-70","mc26-70","mc25-67","mc24-65","mc23-62","mc22-60","mc21-58","mc20-53","mc19-50","mc18-42","mc17-34","mc16-24","mc15-11","mc14-15","mc13-40","mc12-23","mc11-2","mc10-53","mc9-24","mc8-289","mc7-298","mc6-296","mc5-261","mc4-164","mc3-90","mc2-26"
"covid_558.1553","mc100-10","mc99-9","mc98-9","mc97-9","mc96-8","mc95-8","mc94-8","mc93-7","mc92-7","mc91-7","mc90-6","mc89-6","mc88-6","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-2","mc79-2","mc78-1","mc77-1","mc76-16","mc75-16","mc74-16","mc73-16","mc72-15","mc71-14","mc70-14","mc69-13","mc68-12","mc67-12","mc66-12","mc65-12","mc64-12","mc63-11","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-5","mc54-4","mc53-3","mc52-2","mc51-1","mc50-31","mc49-31","mc48-31","mc47-31","mc46-30","mc45-29","mc44-27","mc43-27","mc42-26","mc41-24","mc40-23","mc39-21","mc38-19","mc37-17","mc36-15","mc35-12","mc34-10","mc33-7","mc32-4","mc31-1","mc30-61","mc29-60","mc28-59","mc27-57","mc26-57","mc25-54","mc24-51","mc23-47","mc22-44","mc21-39","mc20-32","mc19-25","mc18-16","mc17-7","mc16-45","mc15-35","mc14-24","mc13-7","mc12-104","mc11-92","mc10-68","mc9-39","mc8-223","mc7-207","mc6-169","mc5-87","mc4-64","mc3-511","mc2-303"
