"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"HIP002.167","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-23","mc77-23","mc76-23","mc75-24","mc74-24","mc73-24","mc72-23","mc71-23","mc70-23","mc69-23","mc68-23","mc67-23","mc66-23","mc65-22","mc64-22","mc63-22","mc62-22","mc61-23","mc60-23","mc59-24","mc58-24","mc57-24","mc56-23","mc55-23","mc54-22","mc53-22","mc52-22","mc51-22","mc50-21","mc49-21","mc48-21","mc47-21","mc46-20","mc45-20","mc44-19","mc43-18","mc42-18","mc41-17","mc40-16","mc39-15","mc38-14","mc37-13","mc36-12","mc35-10","mc34-9","mc33-8","mc32-6","mc31-4","mc30-2","mc29-54","mc28-53","mc27-54","mc26-52","mc25-51","mc24-50","mc23-50","mc22-50","mc21-48","mc20-45","mc19-42","mc18-37","mc17-32","mc16-25","mc15-18","mc14-9","mc13-39","mc12-28","mc11-14","mc10-153","mc9-155","mc8-162","mc7-157","mc6-127","mc5-73","mc4-207","mc3-91","mc2-72"
"HIP002.172","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-54","mc30-54","mc29-53","mc28-52","mc27-51","mc26-49","mc25-48","mc24-47","mc23-47","mc22-47","mc21-45","mc20-42","mc19-39","mc18-34","mc17-29","mc16-22","mc15-15","mc14-6","mc13-107","mc12-102","mc11-99","mc10-89","mc9-76","mc8-62","mc7-29","mc6-139","mc5-90","mc4-3","mc3-165","mc2-240"
"HIP002.175","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-14","mc87-14","mc86-14","mc85-14","mc84-15","mc83-15","mc82-15","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-13","mc69-13","mc68-13","mc67-13","mc66-13","mc65-12","mc64-12","mc63-11","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-7","mc54-6","mc53-5","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-1","mc46-37","mc45-38","mc44-38","mc43-39","mc42-40","mc41-41","mc40-42","mc39-41","mc38-41","mc37-41","mc36-42","mc35-42","mc34-42","mc33-42","mc32-42","mc31-41","mc30-41","mc29-39","mc28-37","mc27-34","mc26-32","mc25-31","mc24-29","mc23-27","mc22-24","mc21-21","mc20-16","mc19-12","mc18-6","mc17-92","mc16-94","mc15-94","mc14-95","mc13-95","mc12-89","mc11-83","mc10-72","mc9-58","mc8-39","mc7-4","mc6-243","mc5-250","mc4-222","mc3-121","mc2-378"
"HIP002.180","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-54","mc30-54","mc29-53","mc28-52","mc27-51","mc26-49","mc25-48","mc24-47","mc23-47","mc22-47","mc21-45","mc20-42","mc19-39","mc18-34","mc17-29","mc16-22","mc15-15","mc14-6","mc13-91","mc12-85","mc11-78","mc10-67","mc9-51","mc8-30","mc7-232","mc6-248","mc5-260","mc4-238","mc3-143","mc2-464"
"HIP002.187","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-23","mc77-23","mc76-23","mc75-24","mc74-24","mc73-24","mc72-23","mc71-23","mc70-23","mc69-23","mc68-23","mc67-23","mc66-23","mc65-22","mc64-22","mc63-22","mc62-22","mc61-23","mc60-23","mc59-24","mc58-24","mc57-24","mc56-23","mc55-23","mc54-22","mc53-22","mc52-22","mc51-22","mc50-21","mc49-21","mc48-21","mc47-21","mc46-20","mc45-20","mc44-19","mc43-18","mc42-18","mc41-17","mc40-16","mc39-15","mc38-14","mc37-13","mc36-12","mc35-10","mc34-9","mc33-8","mc32-6","mc31-4","mc30-2","mc29-54","mc28-53","mc27-54","mc26-52","mc25-51","mc24-50","mc23-50","mc22-50","mc21-48","mc20-45","mc19-42","mc18-37","mc17-32","mc16-25","mc15-18","mc14-9","mc13-39","mc12-28","mc11-14","mc10-61","mc9-45","mc8-22","mc7-172","mc6-152","mc5-107","mc4-23","mc3-11","mc2-465"
"HIP002.214","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-54","mc30-54","mc29-53","mc28-52","mc27-51","mc26-49","mc25-48","mc24-47","mc23-47","mc22-47","mc21-45","mc20-42","mc19-39","mc18-34","mc17-29","mc16-22","mc15-15","mc14-6","mc13-107","mc12-102","mc11-99","mc10-89","mc9-76","mc8-62","mc7-29","mc6-219","mc5-210","mc4-157","mc3-13","mc2-288"
"HIP002.236","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-14","mc87-14","mc86-14","mc85-14","mc84-15","mc83-15","mc82-15","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-13","mc69-13","mc68-13","mc67-13","mc66-13","mc65-12","mc64-12","mc63-11","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-7","mc54-6","mc53-5","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-1","mc46-37","mc45-38","mc44-38","mc43-39","mc42-40","mc41-41","mc40-42","mc39-41","mc38-41","mc37-41","mc36-42","mc35-42","mc34-42","mc33-42","mc32-42","mc31-41","mc30-41","mc29-39","mc28-37","mc27-34","mc26-32","mc25-31","mc24-29","mc23-27","mc22-24","mc21-21","mc20-16","mc19-12","mc18-6","mc17-92","mc16-94","mc15-94","mc14-95","mc13-95","mc12-89","mc11-83","mc10-72","mc9-58","mc8-39","mc7-4","mc6-243","mc5-250","mc4-222","mc3-121","mc2-277"
"HIP002.238","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-42","mc40-43","mc39-42","mc38-42","mc37-42","mc36-43","mc35-43","mc34-43","mc33-43","mc32-43","mc31-42","mc30-42","mc29-40","mc28-38","mc27-35","mc26-33","mc25-32","mc24-30","mc23-28","mc22-25","mc21-22","mc20-17","mc19-13","mc18-7","mc17-1","mc16-63","mc15-60","mc14-55","mc13-48","mc12-38","mc11-24","mc10-8","mc9-129","mc8-133","mc7-116","mc6-78","mc5-14","mc4-210","mc3-94","mc2-422"
"HIP002.242","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-54","mc30-54","mc29-53","mc28-52","mc27-51","mc26-49","mc25-48","mc24-47","mc23-47","mc22-47","mc21-45","mc20-42","mc19-39","mc18-34","mc17-29","mc16-22","mc15-15","mc14-6","mc13-107","mc12-102","mc11-99","mc10-89","mc9-76","mc8-62","mc7-29","mc6-139","mc5-90","mc4-3","mc3-307","mc2-97"
"HIP002.258","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-8","mc94-8","mc93-8","mc92-7","mc91-7","mc90-7","mc89-7","mc88-6","mc87-6","mc86-6","mc85-6","mc84-6","mc83-6","mc82-6","mc81-5","mc80-5","mc79-5","mc78-5","mc77-5","mc76-5","mc75-4","mc74-4","mc73-4","mc72-3","mc71-3","mc70-3","mc69-2","mc68-2","mc67-1","mc66-1","mc65-24","mc64-24","mc63-24","mc62-24","mc61-25","mc60-25","mc59-26","mc58-26","mc57-26","mc56-26","mc55-26","mc54-25","mc53-25","mc52-25","mc51-25","mc50-24","mc49-24","mc48-24","mc47-24","mc46-23","mc45-23","mc44-22","mc43-21","mc42-21","mc41-20","mc40-19","mc39-18","mc38-17","mc37-16","mc36-15","mc35-14","mc34-13","mc33-12","mc32-10","mc31-8","mc30-6","mc29-3","mc28-1","mc27-53","mc26-51","mc25-50","mc24-49","mc23-49","mc22-49","mc21-47","mc20-44","mc19-41","mc18-36","mc17-31","mc16-24","mc15-17","mc14-8","mc13-69","mc12-61","mc11-51","mc10-37","mc9-18","mc8-106","mc7-85","mc6-43","mc5-201","mc4-147","mc3-198","mc2-335"
"HIP002.275","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-60","mc23-61","mc22-62","mc21-60","mc20-58","mc19-55","mc18-53","mc17-49","mc16-43","mc15-38","mc14-29","mc13-19","mc12-6","mc11-90","mc10-79","mc9-66","mc8-48","mc7-13","mc6-154","mc5-110","mc4-27","mc3-270","mc2-6"
"HIP002.278","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-54","mc30-54","mc29-53","mc28-52","mc27-51","mc26-49","mc25-48","mc24-47","mc23-47","mc22-47","mc21-45","mc20-42","mc19-39","mc18-34","mc17-29","mc16-22","mc15-15","mc14-6","mc13-107","mc12-102","mc11-99","mc10-89","mc9-76","mc8-62","mc7-29","mc6-139","mc5-90","mc4-3","mc3-307","mc2-97"
"HIP002.296","mc100-1","mc99-1","mc98-1","mc97-6","mc96-6","mc95-6","mc94-6","mc93-6","mc92-5","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-4","mc84-3","mc83-3","mc82-3","mc81-2","mc80-2","mc79-2","mc78-1","mc77-1","mc76-1","mc75-15","mc74-15","mc73-15","mc72-14","mc71-14","mc70-14","mc69-14","mc68-14","mc67-14","mc66-14","mc65-13","mc64-13","mc63-12","mc62-12","mc61-11","mc60-11","mc59-10","mc58-10","mc57-9","mc56-8","mc55-8","mc54-7","mc53-6","mc52-6","mc51-5","mc50-4","mc49-3","mc48-2","mc47-2","mc46-1","mc45-6","mc44-5","mc43-4","mc42-3","mc41-1","mc40-21","mc39-20","mc38-19","mc37-18","mc36-17","mc35-16","mc34-15","mc33-14","mc32-12","mc31-10","mc30-8","mc29-5","mc28-3","mc27-67","mc26-69","mc25-70","mc24-71","mc23-73","mc22-75","mc21-77","mc20-80","mc19-81","mc18-83","mc17-83","mc16-84","mc15-83","mc14-81","mc13-77","mc12-69","mc11-59","mc10-45","mc9-27","mc8-3","mc7-39","mc6-252","mc5-267","mc4-253","mc3-168","mc2-466"
"HIP002.300","mc100-2","mc99-2","mc98-2","mc97-1","mc96-1","mc95-1","mc94-1","mc93-1","mc92-9","mc91-9","mc90-9","mc89-9","mc88-8","mc87-8","mc86-8","mc85-8","mc84-8","mc83-8","mc82-8","mc81-7","mc80-7","mc79-7","mc78-7","mc77-7","mc76-7","mc75-6","mc74-6","mc73-6","mc72-5","mc71-5","mc70-5","mc69-4","mc68-4","mc67-3","mc66-3","mc65-2","mc64-2","mc63-1","mc62-1","mc61-20","mc60-20","mc59-20","mc58-20","mc57-20","mc56-19","mc55-19","mc54-18","mc53-17","mc52-17","mc51-17","mc50-16","mc49-15","mc48-15","mc47-15","mc46-14","mc45-14","mc44-13","mc43-12","mc42-11","mc41-9","mc40-8","mc39-7","mc38-6","mc37-5","mc36-4","mc35-2","mc34-5","mc33-4","mc32-2","mc31-48","mc30-48","mc29-47","mc28-45","mc27-43","mc26-41","mc25-40","mc24-38","mc23-37","mc22-36","mc21-34","mc20-30","mc19-26","mc18-20","mc17-14","mc16-7","mc15-77","mc14-75","mc13-71","mc12-63","mc11-53","mc10-39","mc9-20","mc8-163","mc7-159","mc6-129","mc5-75","mc4-119","mc3-299","mc2-77"
"HIP002.302","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-8","mc94-8","mc93-8","mc92-7","mc91-7","mc90-7","mc89-7","mc88-6","mc87-6","mc86-6","mc85-6","mc84-6","mc83-6","mc82-6","mc81-5","mc80-5","mc79-5","mc78-5","mc77-5","mc76-5","mc75-4","mc74-4","mc73-4","mc72-3","mc71-3","mc70-3","mc69-2","mc68-2","mc67-1","mc66-1","mc65-29","mc64-29","mc63-30","mc62-30","mc61-31","mc60-31","mc59-32","mc58-32","mc57-33","mc56-34","mc55-34","mc54-35","mc53-36","mc52-36","mc51-36","mc50-36","mc49-37","mc48-37","mc47-37","mc46-38","mc45-39","mc44-39","mc43-40","mc42-41","mc41-43","mc40-44","mc39-43","mc38-43","mc37-43","mc36-44","mc35-44","mc34-44","mc33-44","mc32-44","mc31-43","mc30-43","mc29-41","mc28-39","mc27-36","mc26-34","mc25-33","mc24-31","mc23-29","mc22-26","mc21-24","mc20-20","mc19-16","mc18-10","mc17-4","mc16-62","mc15-59","mc14-53","mc13-46","mc12-36","mc11-22","mc10-5","mc9-161","mc8-172","mc7-174","mc6-158","mc5-115","mc4-34","mc3-203","mc2-252"
"HIP002.308","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-31","mc56-32","mc55-32","mc54-33","mc53-33","mc52-33","mc51-33","mc50-33","mc49-34","mc48-34","mc47-34","mc46-33","mc45-33","mc44-33","mc43-34","mc42-35","mc41-35","mc40-36","mc39-35","mc38-34","mc37-33","mc36-33","mc35-32","mc34-32","mc33-32","mc32-30","mc31-29","mc30-28","mc29-25","mc28-23","mc27-20","mc26-17","mc25-15","mc24-12","mc23-8","mc22-4","mc21-14","mc20-9","mc19-4","mc18-75","mc17-73","mc16-72","mc15-69","mc14-64","mc13-59","mc12-50","mc11-37","mc10-22","mc9-2","mc8-125","mc7-107","mc6-65","mc5-1","mc4-52","mc3-73","mc2-235"
"HIP002.321","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-54","mc30-54","mc29-53","mc28-52","mc27-51","mc26-49","mc25-48","mc24-47","mc23-47","mc22-47","mc21-45","mc20-42","mc19-39","mc18-34","mc17-29","mc16-22","mc15-15","mc14-6","mc13-107","mc12-102","mc11-99","mc10-89","mc9-76","mc8-62","mc7-29","mc6-219","mc5-210","mc4-157","mc3-13","mc2-288"
"HIP002.328","mc100-18","mc99-18","mc98-18","mc97-18","mc96-18","mc95-18","mc94-18","mc93-18","mc92-19","mc91-19","mc90-19","mc89-19","mc88-20","mc87-20","mc86-20","mc85-20","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-21","mc76-21","mc75-22","mc74-22","mc73-22","mc72-21","mc71-21","mc70-21","mc69-21","mc68-21","mc67-21","mc66-21","mc65-20","mc64-20","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-19","mc57-19","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-16","mc50-15","mc49-14","mc48-14","mc47-14","mc46-13","mc45-13","mc44-12","mc43-11","mc42-10","mc41-8","mc40-7","mc39-6","mc38-5","mc37-4","mc36-3","mc35-1","mc34-17","mc33-16","mc32-14","mc31-12","mc30-10","mc29-7","mc28-5","mc27-2","mc26-77","mc25-80","mc24-83","mc23-86","mc22-90","mc21-94","mc20-99","mc19-103","mc18-107","mc17-111","mc16-118","mc15-125","mc14-133","mc13-141","mc12-152","mc11-166","mc10-181","mc9-200","mc8-223","mc7-252","mc6-283","mc5-322","mc4-357","mc3-365","mc2-234"
"HIP002.339","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-31","mc56-32","mc55-32","mc54-33","mc53-33","mc52-33","mc51-33","mc50-33","mc49-34","mc48-34","mc47-34","mc46-33","mc45-33","mc44-33","mc43-34","mc42-35","mc41-35","mc40-36","mc39-35","mc38-34","mc37-33","mc36-33","mc35-32","mc34-32","mc33-32","mc32-30","mc31-29","mc30-28","mc29-25","mc28-23","mc27-20","mc26-17","mc25-15","mc24-12","mc23-8","mc22-4","mc21-14","mc20-9","mc19-4","mc18-48","mc17-44","mc16-38","mc15-32","mc14-23","mc13-13","mc12-111","mc11-109","mc10-99","mc9-89","mc8-77","mc7-48","mc6-4","mc5-249","mc4-220","mc3-117","mc2-375"
"HIP002.341","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-44","mc30-44","mc29-42","mc28-40","mc27-38","mc26-36","mc25-35","mc24-33","mc23-31","mc22-28","mc21-26","mc20-22","mc19-18","mc18-12","mc17-6","mc16-74","mc15-71","mc14-67","mc13-62","mc12-53","mc11-40","mc10-25","mc9-5","mc8-84","mc7-57","mc6-13","mc5-157","mc4-89","mc3-372","mc2-250"
"HIP002.344","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-3","mc77-3","mc76-3","mc75-2","mc74-2","mc73-2","mc72-1","mc71-1","mc70-1","mc69-8","mc68-8","mc67-7","mc66-7","mc65-6","mc64-6","mc63-5","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-1","mc54-26","mc53-26","mc52-26","mc51-26","mc50-25","mc49-25","mc48-25","mc47-25","mc46-24","mc45-24","mc44-23","mc43-22","mc42-22","mc41-21","mc40-20","mc39-19","mc38-18","mc37-17","mc36-16","mc35-15","mc34-14","mc33-13","mc32-11","mc31-9","mc30-7","mc29-4","mc28-2","mc27-50","mc26-48","mc25-47","mc24-46","mc23-46","mc22-46","mc21-44","mc20-41","mc19-38","mc18-33","mc17-28","mc16-21","mc15-14","mc14-5","mc13-84","mc12-78","mc11-69","mc10-56","mc9-40","mc8-16","mc7-17","mc6-287","mc5-329","mc4-381","mc3-441","mc2-467"
"HIP002.357","mc100-18","mc99-18","mc98-18","mc97-18","mc96-18","mc95-18","mc94-18","mc93-18","mc92-19","mc91-19","mc90-19","mc89-19","mc88-20","mc87-20","mc86-20","mc85-20","mc84-21","mc83-21","mc82-21","mc81-21","mc80-21","mc79-21","mc78-21","mc77-21","mc76-21","mc75-22","mc74-22","mc73-22","mc72-21","mc71-21","mc70-21","mc69-21","mc68-21","mc67-21","mc66-21","mc65-20","mc64-20","mc63-19","mc62-19","mc61-19","mc60-19","mc59-19","mc58-19","mc57-19","mc56-18","mc55-18","mc54-17","mc53-16","mc52-16","mc51-16","mc50-15","mc49-14","mc48-14","mc47-14","mc46-13","mc45-13","mc44-12","mc43-11","mc42-10","mc41-8","mc40-7","mc39-6","mc38-5","mc37-4","mc36-3","mc35-1","mc34-17","mc33-16","mc32-14","mc31-12","mc30-10","mc29-7","mc28-5","mc27-2","mc26-64","mc25-65","mc24-66","mc23-67","mc22-68","mc21-66","mc20-65","mc19-64","mc18-62","mc17-59","mc16-53","mc15-49","mc14-41","mc13-32","mc12-20","mc11-5","mc10-31","mc9-12","mc8-59","mc7-26","mc6-183","mc5-154","mc4-84","mc3-216","mc2-439"
